user_id,age,weight,height,gender,BMR
916,50,60.69123355,177.7379001,Female,1329.061562
1161,39,60.73617012,173.8438146,Female,1322.992923
1654,29,57.12228928,167.4711317,Female,1254.82014
7995,25,78.75717985,169.0010922,Male,1652.327931
3063,48,47.29590863,156.7841975,Male,1186.891221
7538,28,83.60906307,168.7725907,Male,1754.079904
4688,53,101.6929963,172.9972186,Male,1826.23814
8787,47,84.83355973,175.1961435,Male,1663.369693
5492,48,80.68121783,166.369659,Female,1390.813276
8638,27,79.89149664,178.7346641,Male,1800.189399
5422,64,79.70290141,182.6480713,Male,1634.922353
3826,33,76.56331747,181.0601122,Female,1623.978949
7746,59,78.3269824,168.6140279,Male,1560.86822
2486,33,55.56375129,161.5812098,Female,1239.054184
6560,54,73.74737148,174.1282911,Female,1366.240106
4936,36,57.68584101,152.5269236,Male,1343.606728
1980,50,74.28041888,156.6915352,Male,1480.610353
488,35,72.23730321,184.2740364,Male,1772.028089
5364,32,63.31145219,175.5427066,Male,1535.806358
6507,58,60.61655126,175.7545163,Female,1231.136606
1526,25,64.41689394,179.3364234,Male,1643.671076
7033,63,79.89064169,173.7572571,Female,1371.616001
1488,37,84.70810002,179.2146539,Male,1838.839099
4143,23,67.6041075,170.2084993,Male,1555.24465
7026,62,60.77687949,182.2104469,Female,1274.953053
183,42,74.94903487,163.6269403,Female,1390.878803
3270,34,68.7977738,179.4936126,Male,1642.326747
1070,54,70.37547264,172.9876436,Female,1327.207684
5381,40,66.93248252,176.3890267,Female,1443.995984
3250,36,49.93222123,160.3092895,Female,1131.591437
891,41,73.99167746,173.2827503,Female,1487.836514
8116,61,74.79251943,188.1412087,Male,1639.015774
3723,61,57.39108618,153.9136621,Female,1154.115553
2133,63,79.98526746,156.9143528,Female,1319.438996
3311,63,77.31979326,176.4471361,Male,1681.355493
8870,22,85.78098659,171.6965412,Female,1667.119317
7907,44,88.37821915,167.5605994,Male,1634.661075
2712,50,60.03686626,151.9156013,Male,1298.886397
6106,50,76.87213715,184.3196652,Male,1691.385711
7568,49,92.61030712,167.1453424,Male,1776.257635
1805,38,70.27128325,169.7588741,Female,1469.681473
3589,19,46.13881558,186.7006012,Female,1368.996819
6958,35,59.01470268,170.7933496,Female,1367.370902
8529,23,56.84211023,180.564575,Male,1598.577166
3968,59,95.53804152,170.7103701,Female,1644.43408
6010,43,63.96844299,163.8526836,Male,1466.291721
154,50,67.83987456,173.3316891,Female,1432.202424
7610,39,68.08387635,178.8631496,Male,1610.95389
2463,46,72.21055805,175.1912489,Female,1369.528189
4978,44,74.20362539,187.447535,Female,1548.51172
6011,45,62.51494072,165.9143851,Male,1474.528889
168,53,86.93857579,159.5767663,Male,1578.23931
3607,40,46.80434414,180.2408051,Male,1381.615515
1279,40,116.7627828,160.4157194,Female,1783.728708
1675,28,89.74179862,163.1507007,Male,1836.445013
6483,44,84.01215471,191.5391244,Female,1700.487256
3441,35,65.49284655,164.4052751,Male,1541.1947
3171,41,80.85783756,172.9551072,Female,1576.579881
7751,64,89.97847989,156.0135589,Male,1488.992607
796,25,78.70662703,171.1653048,Female,1585.105432
814,33,94.63722178,181.1681086,Male,1955.118183
2765,24,91.72439625,171.3524931,Male,1839.468455
1245,44,93.79944783,156.7435848,Male,1670.911375
7358,18,82.80706655,159.9648964,Male,1790.485598
7747,23,59.30536845,172.5950019,Female,1340.433098
5853,56,56.77770811,175.5479766,Female,1257.401868
3116,31,71.53863767,167.4984604,Female,1396.570545
1551,63,60.0260622,156.2591107,Female,1085.687956
1700,48,68.86707507,165.5695846,Male,1471.688634
4963,43,62.34098591,160.3853877,Male,1324.666797
8041,53,61.63823636,176.7571739,Female,1326.591065
1977,47,79.15376121,178.5121569,Female,1519.561979
5635,48,98.27292338,179.586689,Male,1877.251571
7018,54,60.67449358,167.6245952,Male,1441.243674
4319,37,74.84549947,180.8415234,Female,1538.114645
3313,19,56.67913909,178.9850878,Male,1530.985949
8606,28,43.23546395,137.2576222,Female,1029.361194
3471,37,87.21886826,153.9935971,Male,1710.932884
1568,26,52.47544273,176.7166542,Female,1387.789959
8303,21,74.51838616,184.0620076,Male,1756.385553
8946,55,76.41789193,184.9724942,Female,1372.610965
3101,28,56.66207767,166.0593642,Male,1504.935951
8466,39,92.1321093,165.8613764,Male,1834.843094
7484,62,51.35471057,161.4185614,Female,1114.768965
5927,31,89.90062293,165.3924363,Male,1813.355415
5400,20,71.16716569,154.5468081,Female,1394.495721
1557,21,77.73710505,175.6060223,Female,1598.491675
4598,25,50.87082124,175.187845,Female,1313.805597
5281,18,89.99827164,143.0711464,Female,1603.020007
6226,32,52.84801006,175.6697895,Female,1365.535705
7137,24,47.84886038,171.2907106,Male,1353.1406
3479,25,57.0310448,170.6973263,Female,1332.223671
2138,49,72.35673387,164.4116548,Female,1261.424891
1065,57,64.18252295,169.7764603,Male,1358.983763
7874,30,82.76933682,168.3767559,Female,1500.822927
8181,18,75.33244995,160.815177,Female,1362.167684
3721,24,87.99206086,169.6643989,Male,1844.786089
3008,64,60.37325889,168.620217,Male,1365.183205
8616,21,65.2493323,163.078397,Male,1641.480122
5329,39,92.12084084,156.4760129,Female,1506.701337
5297,62,77.57073536,166.6413682,Male,1551.658143
2269,42,67.71766157,176.237611,Male,1553.281409
3019,33,82.77108106,170.2836349,Male,1757.055885
2996,18,42.40740303,166.4922621,Male,1335.953199
2774,45,57.66403838,165.1124384,Male,1365.700234
1511,49,89.43005214,169.5911143,Male,1656.45624
8464,56,47.73688968,181.2120743,Male,1358.792643
3159,31,57.42754389,190.7630538,Male,1530.925879
1723,47,66.96668411,159.7742605,Female,1261.291384
6058,45,66.96332235,166.6656132,Male,1531.363462
2681,30,66.99320287,169.4650891,Male,1527.593212
2017,61,74.94701105,174.6003901,Female,1285.187446
5547,24,74.26840344,175.0317129,Female,1605.345747
2144,32,67.96090926,159.5921321,Female,1431.967864
6174,58,69.14524326,184.4354076,Male,1542.631887
5939,42,53.54828434,164.1016045,Female,1110.164525
425,45,45.72394586,176.6931652,Female,1171.334971
3436,38,81.59649474,182.0171339,Female,1659.39473
1298,38,37.27881629,162.4998224,Female,1126.536804
1594,60,34.3453105,148.6722329,Female,791.685371
2466,31,58.88430948,163.6594454,Male,1528.234716
5356,23,35.13948651,183.9488265,Female,1377.293095
6905,19,89.56782072,172.4959432,Male,1938.194571
6495,23,63.67791583,160.7692296,Male,1509.405622
7046,21,73.4062049,161.0229934,Female,1387.27524
1778,41,58.76321536,169.7215614,Male,1350.584356
1970,48,30.63720532,158.0558983,Female,854.7015525
5992,48,60.83361932,165.4383514,Male,1438.238465
5866,47,80.47115615,173.010697,Male,1638.576126
4341,35,43.82901397,168.5782576,Male,1320.980782
127,60,61.66678684,173.7884713,Male,1439.408007
3287,33,96.35600158,159.405935,Male,1779.700983
3979,23,74.84880794,180.2529257,Male,1774.876169
7671,58,66.37133678,167.5170767,Male,1414.076347
6795,58,111.2958657,173.7114283,Male,1954.767855
7348,53,54.58927996,161.6084329,Male,1281.179628
8122,28,78.32137689,186.902516,Male,1875.539119
1734,36,54.58434137,188.0049676,Male,1658.575386
4392,59,75.8346724,163.9828881,Female,1287.476667
1250,51,48.60070905,190.5224887,Male,1399.22619
2427,24,47.01725338,171.3980319,Female,1186.309016
3120,33,80.04619201,163.8410366,Female,1549.715555
6809,38,78.95391565,185.423191,Male,1846.271802
7078,31,80.10981784,178.1159116,Male,1775.148919
4506,62,93.98340168,145.9764197,Female,1328.232732
7721,63,73.80257132,170.9035735,Female,1324.543309
7858,45,86.44508517,145.734341,Male,1452.831136
1352,25,49.94380234,193.6615283,Female,1452.845043
4224,60,43.19378483,159.8021293,Female,926.3003265
7144,45,62.62427263,168.0215204,Female,1283.499983
2009,32,53.80995401,168.3064271,Female,1310.725433
6880,18,65.65946545,176.7680633,Male,1760.248049
6502,25,56.64948309,152.1636605,Female,1315.411935
2807,56,50.68861441,171.7755869,Male,1191.946973
7481,20,73.48288742,171.9280896,Female,1455.813314
3032,49,76.03598936,180.310237,Female,1534.177324
2244,37,76.80484707,161.7626687,Male,1669.640894
6003,33,76.05633317,176.0410264,Male,1674.039195
8310,31,74.62406073,189.7910304,Male,1749.036022
5145,21,70.71700203,170.2165015,Female,1448.8231
6950,43,59.77529397,174.0439735,Female,1355.725195
4694,60,62.37029018,175.8332227,Male,1467.115403
8625,55,52.71024922,184.7412898,Male,1387.517812
2930,45,77.59976404,189.7909879,Male,1754.753499
421,63,49.84663986,181.6371948,Male,1229.383141
1736,64,47.60482276,159.837593,Female,980.407129
2261,21,73.48606336,165.0700253,Female,1478.729349
7630,31,64.67638117,168.9527786,Male,1461.59115
305,18,70.76896956,173.4629364,Male,1693.088159
7025,33,58.66581104,163.7506486,Female,1336.917498
4068,54,56.22642637,160.9619275,Female,1133.676096
1489,61,82.79950255,162.6764422,Male,1568.538599
32,48,62.33831478,169.8209259,Male,1519.690449
225,20,63.43056393,167.4954955,Male,1647.555039
6316,22,48.91083116,165.1693178,Male,1370.204872
6046,21,73.05289322,170.7181499,Male,1773.92436
1758,53,76.08788274,177.5994498,Male,1638.895946
6477,19,107.91293,179.2906101,Male,2101.973177
4476,47,63.87945031,180.12544,Male,1624.487735
3286,40,86.99570015,161.2137732,Male,1696.856886
5673,56,43.27374962,177.5523732,Male,1254.672252
4444,41,83.23269246,173.7507107,Male,1725.233181
3420,20,46.08928639,179.9138194,Female,1325.931855
2823,57,59.46999176,162.0763614,Male,1280.654601
6252,52,60.17221507,155.435099,Female,1110.117557
9000,19,66.82561425,184.0446366,Male,1731.790261
671,36,68.2270932,172.9219095,Male,1553.253105
3834,56,80.78960738,160.2423386,Male,1572.427862
7278,27,80.94520189,168.528946,Female,1600.493719
7725,38,60.15163737,174.8115291,Female,1345.782803
3977,40,60.42088911,150.8160797,Male,1304.954427
3215,53,91.63492358,174.8516949,Male,1776.992833
1915,61,75.86914767,177.4573231,Female,1309.054773
4942,59,60.26658444,162.6632775,Male,1422.87058
6959,52,57.82642754,152.8446432,Female,1100.200192
6868,53,62.10134822,181.6945885,Female,1368.703675
6088,58,63.53669002,177.0107526,Female,1339.96224
4650,49,75.91317613,151.407295,Female,1267.967377
4652,31,66.9141556,172.1640907,Female,1450.183707
1086,53,78.25535,184.1656007,Female,1477.420192
3906,62,58.59250407,182.7966558,Female,1252.873161
4248,26,71.89928126,177.2257524,Male,1676.162859
4325,49,66.47179629,175.9934922,Female,1331.736433
8643,31,66.77093598,177.4749508,Male,1575.806063
2403,41,76.49107429,155.2895888,Male,1481.410942
7266,51,50.98123383,167.9851198,Male,1296.060094
405,19,77.30414893,167.2949335,Female,1506.896122
3069,51,65.95756341,166.0263861,Male,1411.878119
6038,58,71.44122428,158.4497939,Female,1256.773393
6291,36,101.1848351,159.2179159,Male,1952.794089
7223,36,60.27123715,168.5130611,Female,1389.723845
4886,34,55.90174857,193.7225105,Female,1375.832154
5930,58,73.7971434,176.1280685,Female,1379.27246
5018,45,25.48544252,181.3895624,Female,912.0608102
685,41,55.80649762,163.3565851,Male,1375.077377
8837,44,57.48129531,158.6860834,Male,1423.106336
6074,30,70.83534973,175.8613837,Female,1451.236659
4921,63,66.31613268,186.5336501,Male,1564.709828
3498,50,66.73598701,158.3629717,Male,1378.960029
6672,37,55.1491871,174.2383908,Female,1314.83255
7681,63,87.72992977,194.0186134,Female,1636.006033
8875,20,79.63809154,160.3752463,Male,1619.060307
2481,21,76.68195025,166.385622,Male,1704.381523
6699,54,86.85465215,172.8172444,Female,1537.620429
5200,63,49.72073693,174.0821137,Female,1115.328044
5298,60,75.02478361,177.7380002,Female,1451.991767
1460,32,67.28139102,183.857687,Male,1619.701341
3717,42,51.1642286,157.4336825,Male,1238.364787
2039,60,83.54382069,172.0294287,Male,1563.15557
3373,42,59.09530643,172.7314368,Male,1542.580371
1963,27,73.23609151,168.4320603,Female,1543.108542
1858,25,78.3578834,166.4698112,Male,1773.12654
4574,32,92.27550759,169.7330957,Female,1668.134263
3302,54,64.88059452,173.8901964,Female,1216.076896
3985,27,53.28916579,160.1206827,Male,1351.304621
646,34,59.15664804,153.7156471,Female,1218.348192
2876,31,69.81209608,167.8356431,Male,1704.412061
1299,20,67.82129068,187.8552347,Male,1859.627101
7209,43,68.90336525,182.1682657,Female,1426.665525
8902,49,55.29267247,168.3823784,Male,1389.660562
4013,31,54.5787029,177.5006441,Male,1557.327992
6713,29,63.76863775,188.7704567,Male,1603.093493
2632,18,66.62529728,159.7982483,Male,1568.164892
5323,55,75.15204126,166.1801519,Female,1368.282111
3797,28,88.9803565,156.3999797,Male,1669.870886
725,31,63.40552685,174.7615527,Female,1356.404141
2781,42,69.68382796,161.475742,Male,1429.06045
7989,33,80.90513428,172.617966,Female,1598.356042
3414,64,75.3446492,146.9072498,Female,1171.254451
950,35,57.06843532,175.4790622,Female,1396.347946
33,51,53.59097863,158.3006946,Female,1023.16413
8626,25,75.84703371,168.6951993,Male,1726.728213
8390,60,56.43118681,190.5461958,Male,1419.43567
789,44,99.13760364,185.3440433,Female,1823.35497
1982,26,73.37229289,187.7801831,Female,1636.038744
6915,40,82.12751665,173.8265714,Female,1603.651245
3368,55,74.34545866,173.7338424,Female,1464.872917
7574,19,57.35849786,172.1076413,Male,1639.550367
8509,25,82.92630426,151.2771669,Female,1533.104205
67,34,74.00684016,166.1122353,Female,1511.902519
1082,59,73.38483566,164.987141,Female,1359.459112
473,45,88.13601534,148.955025,Male,1600.614681
7953,41,81.83976439,173.6220163,Female,1485.83018
1961,51,35.76412677,172.4483893,Male,1237.626533
7244,50,67.66384116,172.981773,Male,1434.333434
2819,60,74.19475355,170.4696823,Male,1494.207312
3362,31,50.64518782,155.3221961,Male,1261.407734
1259,44,39.63496804,170.5451057,Male,1213.23211
254,50,50.08674597,169.4498819,Male,1279.925778
8392,51,61.80434269,163.0430989,Male,1446.327392
2875,57,79.9505367,168.6229794,Female,1420.9845
8634,31,64.87887488,181.027645,Female,1350.544597
5087,46,59.9866518,163.2959511,Female,1199.322142
2580,53,51.36141081,175.3843027,Male,1355.61415
6359,46,91.56994647,170.3724812,Male,1749.880364
8103,19,79.16512562,170.9152889,Male,1765.190374
1285,20,72.89447625,183.0920154,Female,1634.590876
3705,35,59.62332124,174.885766,Male,1522.059046
4071,51,73.55610299,176.3335122,Female,1401.015878
7337,49,59.53246757,155.2801059,Female,1173.280859
799,55,93.63717367,182.2294258,Female,1733.256056
2862,57,70.66839804,156.2399921,Male,1461.402882
182,20,61.29861911,168.8145811,Female,1330.174225
8383,35,68.7728836,183.256253,Female,1560.84705
1510,51,73.20895056,165.9214926,Female,1332.885523
6666,19,60.73549647,174.7153688,Male,1664.21428
1340,37,74.20920036,160.7905967,Female,1347.038458
6079,31,79.29881554,155.351016,Female,1307.914572
8763,52,75.94074134,178.3965755,Female,1520.380312
8139,39,56.27592074,170.8100332,Male,1410.102261
7365,38,36.44213557,151.5668904,Male,1203.95588
88,23,64.41782468,165.7116648,Male,1523.096756
7991,48,79.34802848,176.3495808,Male,1702.224779
4734,42,55.29220433,164.7167521,Female,1173.857725
5439,61,80.43633189,141.0022714,Male,1543.053468
3861,54,60.97831858,161.7540042,Male,1402.867311
8006,34,52.42136568,165.7189933,Male,1365.268784
8291,46,79.33519252,180.671077,Female,1507.893793
3710,42,83.95748925,154.3570007,Male,1645.544557
8852,37,66.19374169,169.1700385,Female,1443.878457
2936,36,69.84964462,177.2267407,Female,1389.150669
2747,29,75.48857433,160.2288764,Male,1558.911131
2943,50,79.3729276,149.1469539,Male,1462.48569
370,56,71.34305399,152.4057646,Female,1185.444836
3921,30,61.37854871,161.6245952,Male,1405.71709
2361,20,52.94166372,175.5948473,Male,1520.080774
2141,64,97.51266175,160.6497264,Male,1634.121248
5696,27,75.77309901,173.3220208,Male,1652.149856
2917,25,60.76704002,180.8901265,Male,1629.962834
31,48,55.58494138,168.254425,Female,1241.539343
5179,39,77.37807906,187.2997012,Male,1646.253429
2645,30,70.89532963,166.7146216,Female,1446.226245
1657,57,59.97961948,184.1833481,Male,1447.862577
5132,61,54.48496744,159.0929798,Female,1050.619861
5238,36,66.69012624,163.5194083,Male,1474.083095
4605,49,85.33389802,185.0395909,Male,1692.734081
8812,52,27.48768157,178.6383528,Female,1033.27566
2180,33,82.18823028,160.4657219,Female,1458.214925
2571,20,50.5780821,167.2463042,Female,1275.287435
3347,46,76.28775206,151.8181451,Male,1536.199725
2769,20,64.38938801,173.4376837,Female,1452.748232
3283,52,61.18863611,170.2690084,Female,1270.031691
6125,18,47.0662338,171.0845985,Female,1293.681793
878,49,64.8705981,183.6963657,Female,1366.870389
1597,31,95.23841966,190.589248,Female,1732.572904
3943,41,72.15958444,188.2501203,Female,1576.270795
1322,41,59.45632812,166.7741839,Male,1393.077633
582,30,54.86759449,184.5652137,Female,1405.342432
5572,24,63.66934312,168.4289562,Female,1385.65005
6846,45,61.06634745,178.5656751,Female,1282.45026
4635,35,69.53324774,196.7057745,Female,1610.643392
8953,21,70.32911278,168.0306126,Female,1479.269518
3181,58,61.36750521,176.487101,Male,1462.486935
3184,30,67.58616214,177.451802,Male,1606.963666
1386,27,58.8921198,181.697468,Female,1445.96066
4551,26,95.85839146,178.1233182,Female,1815.288128
867,25,86.7307335,160.9616321,Male,1777.227119
1163,56,56.73309329,164.5145216,Female,1158.312593
6963,50,100.502868,144.2622712,Male,1676.266516
8062,42,65.42227887,160.8275639,Female,1263.401898
5510,24,46.13781425,170.190184,Female,1181.950783
8305,47,86.72959088,170.8910054,Female,1555.812842
2723,59,75.77247462,166.9804812,Male,1541.654583
1578,19,96.98259692,183.1988216,Male,2016.757622
3539,60,101.9904891,171.6585332,Male,1832.418132
3914,60,76.51131502,175.0204424,Female,1360.241945
5383,41,67.82762129,179.380598,Female,1439.710066
2157,54,74.04401739,176.9551755,Male,1517.617786
7463,21,80.76519482,161.3097527,Female,1552.48358
6242,53,64.23217685,169.9207969,Female,1261.109214
3579,59,80.29682878,173.8512352,Female,1381.853578
6888,61,84.40361627,154.0479226,Male,1405.814887
3679,36,71.22415803,172.9701097,Female,1430.700981
2549,32,91.31406203,155.2341234,Male,1646.820936
3897,52,72.19692693,179.0567569,Female,1355.673164
5334,31,63.77132234,166.4718766,Male,1491.846459
8780,26,64.5222009,182.9434795,Female,1513.573868
3391,41,63.71386399,174.1308696,Male,1605.954982
6049,48,35.03130908,169.1460039,Female,983.8124219
8384,55,78.84558416,152.4551245,Male,1450.731793
3725,51,60.22805259,179.4102043,Female,1296.671782
1885,22,60.36863009,170.8588943,Male,1509.84661
4221,39,67.65773622,170.2284453,Female,1363.041358
432,23,71.96912907,177.0320776,Male,1748.152451
148,27,72.37323316,177.7375706,Male,1646.136585
8863,23,66.30512653,156.2816277,Female,1252.825719
6454,32,66.13912228,165.3377195,Male,1556.290182
8847,22,78.89596785,169.1302333,Male,1743.116316
1849,31,80.43156612,159.5753482,Male,1742.657663
5732,63,65.66071919,167.5408526,Female,1234.674895
3137,48,59.86808965,184.3495041,Male,1570.74753
2947,41,83.31921012,187.4642822,Male,1856.531044
454,36,60.49796629,165.7063819,Female,1286.898168
6064,43,47.43134026,191.9998312,Male,1436.058497
2247,32,75.75303761,175.7743334,Male,1746.630831
8777,28,58.75335963,158.175675,Female,1236.577489
8922,23,72.3089079,171.5893105,Female,1508.943849
4034,53,48.44191403,165.758085,Male,1271.096266
5680,42,74.85456125,144.5571017,Female,1252.757953
1261,49,,166.3122148,Female,1400.689466
1701,63,65.86622601,183.7957516,Female,1352.040547
2165,24,99.48564853,166.4567181,Male,1913.204347
6295,55,75.81853925,169.4652295,Male,1673.079219
3793,37,81.2225423,172.7604449,Male,1752.860722
4478,34,78.54091162,180.2136816,Male,1741.075556
489,61,73.48154206,169.463519,Female,1326.020124
8551,38,67.96089598,161.6112918,Female,1349.863667
7718,41,63.19732201,167.482777,Male,1515.857155
2377,19,35.3834524,175.9886201,Female,1201.745616
2647,28,71.27770814,176.8749509,Female,1542.166278
2190,40,94.65395446,184.4201685,Female,1741.165703
7748,58,,175.6432565,Male,1508.573496
6889,57,70.72057075,162.3688642,Female,1277.70889
8936,57,77.72078835,175.1795725,Female,1399.507865
4227,42,50.77329881,155.240601,Female,1059.922809
1838,57,58.59481852,163.867845,Female,1115.863863
6620,52,66.72976048,170.7188615,Female,1299.309283
5442,52,63.72454082,163.8461954,Female,1144.930095
7522,27,80.29291068,167.2146627,Male,1733.085927
690,33,54.76234099,171.0390308,Male,1473.776426
7570,29,60.43420093,195.4705182,Male,1644.930494
4144,28,47.1316838,175.3991305,Male,1504.021756
2672,25,90.57309465,173.3430426,Male,1771.560182
3022,28,48.95572384,172.4613432,Female,1248.724762
866,21,74.09455608,178.5767815,Female,1562.516773
4980,61,54.08775693,166.0021731,Female,1160.577747
2957,41,82.60911148,172.7051761,Female,1607.688628
1061,63,58.34546276,184.1929226,Female,1279.607477
7997,24,95.83423688,170.3209529,Female,1697.130077
5452,33,67.99361076,180.9815928,Female,1493.516012
5949,52,85.07815429,185.4763813,Female,1577.662007
2013,60,72.24456329,165.8319963,Male,1499.673968
7975,63,76.36864627,172.242322,Female,1328.471955
3360,24,68.88741754,171.9581928,Male,1615.027531
330,28,60.83503211,177.8494325,Male,1543.102538
4012,26,75.28282912,173.5625658,Female,1567.21118
5873,18,54.74104578,189.6361938,Male,1734.15945
3058,55,75.88077935,167.2431777,Female,1322.140797
6911,41,82.10774413,171.4355497,Male,1658.447004
5418,42,48.87327818,165.9379477,Male,1353.255816
2091,47,62.97440417,171.8432141,Female,1294.44371
6921,35,64.58844987,180.8023253,Female,1418.591175
1677,46,40.52564471,165.8132332,Male,1259.270311
6972,53,61.94849733,164.9170762,Female,1197.58345
6497,55,89.51546735,153.2885126,Male,1566.013604
534,21,76.96148123,178.8263222,Male,1796.646923
2804,56,82.76478747,169.3850092,Male,1582.483409
6446,28,80.66060178,174.7157662,Female,1677.839518
8745,35,72.0913821,169.4086875,Female,1372.969165
40,35,65.78981965,161.187631,Female,1315.145743
4214,60,67.89977562,161.804474,Female,1189.373192
3825,64,56.86308264,181.333108,Male,1372.767292
3779,44,54.18929908,179.1393798,Male,1429.978612
1687,21,65.13093404,159.342337,Female,1363.195114
881,34,90.19870706,158.5730343,Female,1601.139218
3147,53,81.00305901,167.0288983,Female,1374.37101
5465,34,97.6749593,169.1828809,Female,1727.405065
2677,30,71.15172877,182.734245,Male,1724.71943
7321,60,59.15952498,174.9611972,Male,1360.725081
4867,59,78.9708782,161.338506,Male,1493.091118
2217,46,86.15987602,164.1941908,Male,1634.570539
8523,56,76.14181413,170.0334379,Female,1427.676189
7010,20,78.44427532,176.6307179,Male,1686.613825
5135,35,65.45371361,176.9982646,Male,1688.611622
4911,50,91.20265219,153.1574539,Female,1379.992927
151,53,65.62961915,181.0356201,Male,1543.537304
1613,47,58.52748269,187.4784153,Male,1534.666868
512,41,55.54480452,162.0503498,Female,1251.282982
5043,49,65.63605862,180.5769264,Female,1421.435493
8132,32,71.90113091,181.3885179,Female,1570.895969
2353,19,78.07222081,178.9324428,Male,1966.487075
3167,56,97.6321974,201.4996314,Female,1673.603358
7788,35,66.93422864,166.994927,Female,1347.002992
2132,42,70.56169783,179.5301031,Male,1659.332966
4832,39,57.16080832,170.6533316,Female,1277.367378
2586,41,76.32942917,179.250996,Male,1655.69562
8655,49,96.07210711,157.7843767,Female,1501.9585
4629,22,52.48612373,174.1259595,Female,1266.811427
3701,36,46.72445868,165.1905077,Female,1244.232939
7924,35,50.29865298,176.6394385,Male,1381.816575
7861,47,66.72468313,163.8229683,Male,1478.616565
1474,20,81.66336998,165.88507,Female,1646.248206
3222,54,57.02897588,148.9078755,Female,1089.006841
8241,49,69.93759248,158.0856893,Female,1290.651804
2372,25,70.01190653,165.4373717,Male,1592.808007
4079,23,57.16728759,193.3025635,Male,1598.525796
8658,60,61.91561239,162.4117881,Male,1374.872497
4293,30,77.79807949,179.1133865,Female,1564.159329
1246,24,71.28599162,163.1241051,Male,1530.350998
3145,24,79.77955664,161.4445626,Male,1738.300238
4986,29,97.278342,160.2330323,Female,1595.419938
4536,53,67.15173369,177.7358805,Female,1307.306355
8452,35,57.07186879,165.9999648,Female,1295.451093
5269,57,78.76696752,174.9063714,Female,1410.110152
8739,48,35.8678772,172.2260466,Male,1124.213022
7726,34,,172.6129053,Female,1438.318097
2811,54,39.31573889,177.7501082,Female,967.1692097
7400,32,93.03342725,161.9201074,Male,1854.803232
5176,29,72.27948644,147.4995756,Male,1453.920274
3042,30,64.4534482,173.0937681,Male,1654.310872
2895,20,64.92952733,177.5834567,Male,1691.560709
6663,64,75.104825,163.5436804,Female,1261.914095
3387,43,61.24327241,176.2806958,Male,1557.331588
5848,35,72.15024784,173.7345708,Male,1718.845757
4243,61,50.12504065,172.6146267,Female,1150.037552
7545,43,46.87461364,171.5791165,Male,1308.640985
7176,37,45.80993573,164.7729039,Male,1308.712885
1794,23,77.05830478,154.0908341,Female,1419.398991
5085,45,68.69395837,174.1543375,Female,1321.176784
7935,21,46.99244539,174.1198273,Male,1471.113852
2360,35,95.37246504,157.4156422,Female,1531.419557
136,46,91.70464068,178.4531344,Female,1586.392991
7292,28,81.17770397,152.6514376,Male,1682.517556
6904,19,69.38298863,172.572547,Male,1708.481827
8415,42,60.73264601,167.3494508,Male,1495.46755
6167,49,84.66552001,165.7978646,Female,1522.221719
7004,41,83.05643705,163.9437226,Male,1684.783276
6785,56,65.68420839,158.3907512,Male,1414.456608
4475,42,57.66644754,146.3412547,Male,1302.833697
5412,27,76.57144454,175.8049374,Male,1724.183236
2327,21,94.03045219,167.2150306,Female,1705.037698
5257,61,67.57206682,188.1808586,Male,1565.571621
8976,50,74.20496707,160.1625021,Male,1444.973875
3839,23,85.75842363,175.1531911,Female,1712.322188
1842,46,84.63634384,168.9034836,Male,1611.612274
5512,51,82.68601779,176.8478573,Male,1698.025315
7586,27,59.24349587,178.2354156,Female,1374.274318
1428,20,69.34897801,185.5452418,Female,1607.507149
6404,64,94.49580309,162.614072,Male,1680.688826
5036,45,67.50477873,181.1382668,Female,1537.887658
1959,59,56.01866625,160.7312737,Female,1156.312856
4750,54,84.29922505,157.0247473,Male,1585.312361
1167,20,53.98055069,177.8649538,Male,1647.909993
6433,56,83.74642567,167.8098871,Male,1552.580796
7883,55,70.3451638,159.966076,Male,1477.320385
8921,62,64.49528583,176.6127811,Female,1204.177175
6440,30,71.64074731,158.9217507,Female,1396.685703
5790,23,68.57066581,168.9441491,Female,1504.788082
4176,18,66.48743483,184.5086063,Female,1654.377832
5797,53,72.54615226,172.785334,Female,1363.918324
1041,45,80.695954,171.5776688,Female,1535.471326
2228,32,79.44791725,187.8194976,Male,1803.930824
6118,52,62.33971614,164.4052476,Male,1441.759084
3739,42,100.0575565,169.6078515,Female,1664.126963
8985,53,66.40111623,159.4837485,Female,1218.634462
337,26,74.68909168,155.1047677,Female,1402.427645
6651,41,109.1363637,165.2312404,Female,1752.329538
7227,55,62.44139725,160.2909157,Male,1429.660655
8735,24,66.61565013,157.1887297,Female,1287.807077
2608,23,70.03429208,177.5415471,Female,1585.266657
3057,46,78.25390624,169.5829606,Male,1536.739747
3599,43,76.40443762,161.8998341,Male,1587.493119
5991,45,63.53288348,150.6525038,Female,1197.471188
6287,45,81.66188365,175.2013978,Female,1558.594864
4904,23,51.76699508,178.0706597,Female,1323.987105
598,21,83.94244172,158.1604369,Female,1605.908142
8059,55,54.41943482,161.8693105,Female,1117.715434
2237,62,82.88497518,161.5689609,Male,1462.575186
1768,40,69.91108622,186.8597834,Male,1671.801154
4394,62,60.54527036,168.0285466,Male,1348.334768
5136,18,62.34617166,186.4313971,Female,1481.912155
4992,41,60.09875661,163.3977757,Female,1243.372745
